Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","87.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","85.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","89.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","83.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","81.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","85.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","86","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","84.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","87.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","111.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","108.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","114.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","117.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","107.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","128.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","108.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","105.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","111.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20002002","2000-2002","%","12.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20012003","2001-2003","%","12","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20022004","2002-2004","%","11.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20032005","2003-2005","%","10.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20042006","2004-2006","%","10","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20052007","2005-2007","%","9.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20062008","2006-2008","%","7.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20072009","2007-2009","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20082010","2008-2010","%","4.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20092011","2009-2011","%","2.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20102012","2010-2012","%","-5.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20112013","2011-2013","%","-13.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20122014","2012-2014","%","-20","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20132015","2013-2015","%","-5.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20142016","2014-2016","%","-6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20152017","2015-2017","%","-8.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20162018","2016-2018","%","-6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20172019","2017-2019","%","-7.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20182020","2018-2020","%","-7.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20002002","2000-2002","%","1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20012003","2001-2003","%","1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20022004","2002-2004","%","1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20032005","2003-2005","%","1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20042006","2004-2006","%","1.1","E","Valor estimado",""
